Estatus,Area,edad_meses,antiguedad del caso,MUNICPIO_C_I,GENERO,Abogado
egresos no autorizados,ninas grandes,122.0533880903491,2.255989048596851,toluca,M,ariana
egresos no autorizados,ninas grandes,143.605749486653,1.919233401779603,toluca,M,ariana
reintegracion,ninas grandes,121.6919917864476,6.754277891854894,jilotepec,M,ariana
reintegracion,ninas grandes,116.5667351129364,7.906913073237509,chalco solidaridad,M,ariana
reintegracion,ninas grandes,141.1416837782341,6.392881587953457,toluca,M,ariana
reintegracion,ninas grandes,158.3244353182752,6.872005475701574,toluca,M,ariana
reintegracion,ninas grandes,148.435318275154,5.262149212867898,toluca,M,ariana
reintegracion,ninas grandes,145.0513347022587,5.149897330595483,toluca,M,ariana
reintegracion,ninas grandes,170.8418891170431,5.075975359342916,toluca,M,ariana
reintegracion,ninas grandes,149.0924024640657,6.067077344284736,toluca,M,ariana
reintegracion,ninas grandes,184.8049281314168,4.865160848733744,toluca,M,ariana
reintegracion,ninas grandes,191.0800821355236,4.635181382614648,toluca,M,ariana
reintegracion,ninas grandes,193.5112936344969,4.635181382614648,toluca,M,ariana
reintegracion,ninas grandes,211.1211498973306,4.632443531827516,toluca,M,ariana
reintegracion,ninas grandes,139.1047227926078,4.632443531827516,toluca,M,ariana
reintegracion,ninas grandes,180.0082135523614,4.511978097193703,toluca,M,ariana
reintegracion,ninas grandes,162.299794661191,4.495550992470911,toluca,M,ariana
reintegracion,ninas grandes,213.1581108829569,4.495550992470911,toluca,M,ariana
reintegracion,ninas grandes,212.2710472279261,4.405201916495551,toluca,M,ariana
reintegracion,ninas grandes,180.0082135523614,4.202600958247776,toluca,M,ariana
reintegracion,ninas grandes,186.1190965092403,4.191649555099247,toluca,M,ariana
reintegracion,ninas grandes,199.3593429158111,4.180698151950718,toluca,M,ariana
reintegracion,ninas grandes,203.9917864476386,4.120465434633813,toluca,M,ariana
reintegracion,ninas grandes,211.6139630390144,3.942505133470226,atlacomulco,M,ariana
reintegracion,ninas grandes,183.3264887063655,4.082135523613963,toluca,M,ariana
reintegracion,ninas grandes,215.3264887063655,4.188911704312115,metepec,M,ariana
reintegracion,ninas grandes,178.9568788501027,4.167008898015058,tlanepantla de baz,M,ariana
reintegracion,ninas grandes,138.0533880903491,5.319644079397673,tejupilco,M,ariana
reintegracion,ninas grandes,166.0780287474333,4.563997262149213,toluca,M,ariana
reintegracion,ninas grandes,169.1006160164271,4.287474332648871,toluca,M,ariana
reintegracion,ninas grandes,137.5934291581109,7.698836413415469,toluca,M,ariana
reintegracion,ninas grandes,153.5934291581109,6.351813826146475,toluca,M,ariana
reintegracion,ninas grandes,212.435318275154,3.794661190965092,toluca,M,ariana
reintegracion,ninas grandes,167.9835728952772,3.79192334017796,toluca,M,ariana
reintegracion,ninas grandes,208.9199178644764,3.789185489390828,toluca,M,ariana
reintegracion,ninas grandes,192.0,3.868583162217659,toluca,M,ariana
reintegracion,ninas grandes,167.9835728952772,3.786447638603696,toluca,M,ariana
reintegracion,ninas grandes,202.611909650924,3.783709787816564,toluca,M,ariana
reintegracion,ninas grandes,133.6837782340862,5.943874058863792,texcoco,M,ariana
reintegracion,ninas grandes,178.2340862422998,3.805612594113621,toluca,M,ariana
reintegracion,ninas grandes,176.394250513347,4.583162217659138,toluca,M,ariana
reintegracion,ninas grandes,139.6632443531828,3.964407939767283,toluca,M,ariana
reintegracion,ninas grandes,154.217659137577,4.16974674880219,toluca,M,ariana
reintegracion,ninas grandes,161.2813141683778,3.605749486652977,toluca,M,ariana
reintegracion,ninas grandes,156.9774127310062,4.369609856262834,toluca,M,ariana
reintegracion,ninas grandes,148.4024640657084,4.717316906228611,toluca,M,ariana
reintegracion,ninas grandes,165.1252566735113,4.041067761806982,toluca,M,ariana
reintegracion,ninas grandes,196.5667351129363,2.587268993839836,toluca,M,ariana
reintegracion,ninas grandes,174.0287474332649,4.484599589322382,toluca,M,ariana
reintegracion,ninas grandes,155.9917864476386,7.069130732375085,toluca,M,ariana
reintegracion,ninas grandes,171.0390143737166,4.405201916495551,toluca,M,ariana
reintegracion,ninas grandes,147.9753593429158,5.207392197125257,toluca,M,ariana
reintegracion,ninas grandes,162.1683778234086,5.152635181382615,toluca,M,ariana
reintegracion,ninas grandes,168.0164271047228,5.108829568788501,toluca,M,ariana
reintegracion,ninas grandes,168.2135523613963,5.032169746748802,toluca,M,ariana
reintegracion,ninas grandes,197.5852156057495,5.02943189596167,toluca,M,ariana
reintegracion,ninas grandes,180.6652977412731,5.013004791238878,toluca,M,ariana
reintegracion,ninas grandes,157.3388090349076,5.002053388090349,toluca,M,ariana
reintegracion,ninas grandes,157.3388090349076,5.002053388090349,toluca,M,ariana
reintegracion,ninas grandes,206.5215605749487,4.955509924709103,toluca,M,ariana
reintegracion,ninas grandes,180.5010266940452,4.955509924709103,toluca,M,ariana
reintegracion,ninas grandes,179.3182751540041,4.906228610540725,ciudad de mexico,M,ariana
reintegracion,ninas grandes,191.3757700205339,4.878850102669404,toluca,M,ariana
reintegracion,ninas grandes,210.2669404517454,4.878850102669404,toluca,M,ariana
reintegracion,ninas grandes,205.7330595482546,4.818617385352498,toluca,M,ariana
reintegracion,ninas grandes,200.6735112936345,4.796714579055442,toluca,M,ariana
reintegracion,ninas grandes,188.8788501026694,3.824777549623545,toluca,M,ariana
reintegracion,ninas grandes,180.2381930184805,4.714579055441479,toluca,M,ariana
reintegracion,ninas grandes,192.7227926078029,4.616016427104722,toluca,M,ariana
reintegracion,ninas grandes,174.4558521560575,4.462696783025325,toluca,M,ariana
reintegracion,ninas grandes,167.9835728952772,3.715263518138261,toluca,M,ariana
reintegracion,ninas grandes,186.6447638603696,4.021902806297057,toluca,M,ariana
reintegracion,ninas grandes,174.0616016427105,3.909650924024641,toluca,M,ariana
reintegracion,ninas grandes,200.3121149897331,4.251882272416153,toluca,M,ariana
reintegracion,ninas grandes,198.570841889117,3.813826146475017,toluca,M,ariana
reintegracion,ninas grandes,151.4250513347023,3.906913073237508,toluca,M,ariana
reintegracion,ninas grandes,176.1314168377823,3.578370978781656,toluca,M,ariana
reintegracion,ninas grandes,163.64681724846,3.403148528405202,toluca,M,ariana
reintegracion,ninas grandes,161.5441478439425,4.019164955509924,toluca,M,ariana
reintegracion,ninas grandes,161.5441478439425,4.019164955509924,toluca,M,ariana
reintegracion,ninas grandes,153.5934291581109,3.958932238193019,naucalpan de juarez,M,ariana
reintegracion,ninas grandes,176.1314168377823,3.340177960301164,toluca,M,ariana
reintegracion,ninas grandes,179.8110882956879,3.72621492128679,toluca,M,ariana
reintegracion,ninas grandes,154.2505133470226,2.409308692676249,toluca,M,ariana
reintegracion,ninas grandes,197.2566735112937,2.409308692676249,toluca,M,ariana
reintegracion,ninas grandes,176.394250513347,4.583162217659138,toluca,M,ariana
reintegracion,ninas grandes,157.0102669404517,2.140999315537303,toluca,M,ariana
reintegracion,ninas grandes,151.523613963039,2.255989048596851,toluca,M,ariana
reintegracion,ninas grandes,191.9014373716632,2.004106776180698,toluca,M,ariana
reintegracion,ninas grandes,144.4599589322382,2.004106776180698,toluca,M,ariana
reintegracion,ninas grandes,152.4106776180698,1.823408624229979,toluca,M,ariana
reintegracion,ninas grandes,159.0472279260781,2.302532511978097,toluca,M,ariana
reintegracion,ninas grandes,215.2607802874743,1.448323066392882,toluca,M,ariana
reintegracion,ninas grandes,215.5893223819302,1.190965092402464,toluca,M,ariana
reintegracion,ninas grandes,199.7864476386037,1.267624914442163,toluca,M,ariana
reintegracion,ninas grandes,197.1581108829569,1.316906228610541,toluca,M,ariana
reintegracion,ninas grandes,187.9260780287474,0.9911019849418207,toluca,M,ariana
reintegracion,ninas grandes,169.9548254620123,0.9911019849418207,toluca,M,ariana
reintegracion,ninas grandes,211.7453798767967,0.6379192334017796,toluca,M,ariana
reintegracion,ninas grandes,156.911704312115,0.6844626967830253,atlacomulco,M,ariana
reintegracion,ninas grandes,187.1047227926078,0.6625598904859685,toluca,M,ariana
reintegracion,ninas grandes,155.6632443531827,0.6379192334017796,toluca,M,ariana
reintegracion,ninas grandes,167.9178644763861,0.2026009582477755,toluca,M,ariana
reintegracion,ninas grandes,223.5400410677618,0.1642710472279261,toluca,M,ariana
situacion juridica resuelta,ninas grandes,90.74332648870637,5.344284736481861,ecatepec de morelos,M,ariana
situacion juridica resuelta,ninas grandes,138.3162217659138,3.909650924024641,ixtapaluca,M,ariana
situacion juridica resuelta,ninas grandes,186.2833675564682,0.3394934976043806,toluca,M,ariana
situacion juridica resuelta,ninas grandes,153.4620123203285,2.357289527720739,toluca,M,ariana
en juicio,ninas grandes,151.2607802874743,2.392881587953457,toluca,M,ariana
en juicio,ninas grandes,174.258726899384,0.9117043121149897,toluca,M,ariana
en juicio,ninas grandes,122.5462012320328,2.357289527720739,zumpango,M,ariana
sin resolver,ninas grandes,157.864476386037,1.842573579739904,michoacan,M,ariana
sin resolver,ninas grandes,137.0020533880903,1.092402464065708,morelos,M,ariana
sin resolver,ninas grandes,167.7864476386037,1.051334702258727,texcoco,M,ariana
sin resolver,ninas grandes,194.694045174538,1.051334702258727,texcoco,M,ariana
sin resolver,ninas grandes,177.5441478439425,0.9911019849418207,texcoco,M,ariana
sin resolver,ninas grandes,144.9856262833676,0.9911019849418207,texcoco,M,ariana
sin resolver,ninas grandes,155.5318275154004,0.9911019849418207,texcoco,M,ariana
sin resolver,ninas grandes,136.7720739219712,1.713894592744695,cuautitlan izcalli,M,ariana
sin resolver,ninas grandes,186.611909650924,0.459958932238193,toluca,M,ariana
sin resolver,ninas grandes,139.4004106776181,0.9911019849418207,texcoco,M,ariana
sin resolver,ninas grandes,192.6242299794661,0.7008898015058179,toluca,M,ariana
sin resolver,ninas grandes,186.5133470225873,0.188911704312115,toluca,M,ariana
sin resolver,ninas grandes,138.8090349075975,0.4736481861738535,toluca,M,ariana
egresos no autorizados,ninos grandes,168.2792607802875,5.338809034907597,toluca,H,francisco
egresos no autorizados,ninos grandes,251.9917864476386,4.70362765229295,toluca,H,francisco
egresos no autorizados,ninos grandes,157.6673511293635,3.964407939767283,tenango,H,francisco
egresos no autorizados,ninos grandes,195.0225872689938,0.6406570841889117,metepec,H,francisco
en juicio,ninos grandes,115.64681724846,9.596167008898014,cuautitlan izcalli,H,francisco
reintegracion,ninos grandes,139.8932238193019,6.872005475701574,ixtlahuaca,H,francisco
reintegracion,ninos grandes,170.3819301848049,4.955509924709103,toluca,H,francisco
reintegracion,ninos grandes,195.2197125256673,4.922655715263518,ecatepec de morelos,H,francisco
reintegracion,ninos grandes,183.7535934291581,4.254620123203286,almoloya de juarez,H,francisco
reintegracion,ninos grandes,141.7659137577002,4.20807665982204,capulhuac,H,francisco
reintegracion,ninos grandes,187.5975359342916,3.863107460643395,villa victoria,H,francisco
reintegracion,ninos grandes,167.7535934291581,3.991786447638604,naucalpan de juarez,H,francisco
reintegracion,ninos grandes,148.2381930184805,3.906913073237508,naucalpan de juarez,H,francisco
reintegracion,ninos grandes,146.6283367556468,3.997262149212868,huixquilucan,H,francisco
reintegracion,ninos grandes,128.2299794661191,3.906913073237508,naucalpan de juarez,H,francisco
reintegracion,ninos grandes,118.1108829568788,4.583162217659138,tecamac,H,francisco
reintegracion,ninos grandes,139.4989733059548,5.325119780971937,toluca,H,francisco
reintegracion,ninos grandes,148.5995893223819,1.968514715947981,metepec,H,francisco
reintegracion,ninos grandes,156.5503080082136,1.842573579739904,huixquilucan,H,francisco
reintegracion,ninos grandes,192.0657084188912,1.722108145106092,tecamac,H,francisco
reintegracion,ninos grandes,154.1190965092403,1.765913757700205,zinacantepec,H,francisco
reintegracion,ninos grandes,112.394250513347,4.167008898015058,cuautitlan izcalli,H,francisco
reintegracion,ninos grandes,146.4312114989733,1.152635181382615,toluca,H,francisco
reintegracion,ninos grandes,109.6016427104723,4.098562628336755,zinacantepec,H,francisco
reintegracion,ninos grandes,121.1006160164271,4.386036960985626,acambay,H,francisco
reintegracion,ninos grandes,209.3141683778234,0.6899383983572895,aculco,H,francisco
reintegracion,ninos grandes,204.8131416837782,0.6433949349760438,valle de bravo,H,francisco
canalizado colocar lugar,ninos grandes,158.9815195071869,4.632443531827516,toluca,H,francisco
canalizado colocar lugar,ninos grandes,151.3593429158111,1.823408624229979,zinacantepec,H,francisco
canalizado colocar lugar,ninos grandes,170.0533880903491,4.20807665982204,nezahualcoyotl,H,francisco
canalizado colocar lugar,ninos grandes,138.2505133470226,6.880219028062971,zumpango,H,francisco
canalizado colocar lugar,ninos grandes,184.3449691991786,5.06776180698152,toluca,H,francisco
canalizado colocar lugar,ninos grandes,151.9507186858316,5.01574264202601,tultitlan,H,francisco
canalizado colocar lugar,ninos grandes,194.7597535934292,4.900752908966461,toluca,H,francisco
canalizado colocar lugar,ninos grandes,131.4168377823408,5.535934291581109,chimalhuacan,H,francisco
canalizado colocar lugar,ninos grandes,158.9158110882957,4.840520191649555,toluca,H,francisco
canalizado colocar lugar,ninos grandes,127.1786447638604,5.040383299110198,ecatepec de morelos,H,francisco
canalizado colocar lugar,ninos grandes,108.1232032854209,7.718001368925393,zinacantepec,H,francisco
canalizado colocar lugar,ninos grandes,115.6796714579056,6.861054072553046,tejupilco,H,francisco
canalizado colocar lugar,ninos grandes,154.776180698152,5.111567419575633,toluca,H,francisco
canalizado colocar lugar,ninos grandes,151.8850102669405,4.689938398357289,ocoyoacac,H,francisco
canalizado colocar lugar,ninos grandes,173.7330595482546,3.967145790554415,ciudad de mexico,H,francisco
canalizado colocar lugar,ninos grandes,102.17659137577,6.365503080082136,toluca,H,francisco
canalizado colocar lugar,ninos grandes,108.911704312115,5.574264202600959,ocoyoacac,H,francisco
canalizado colocar lugar,ninos grandes,144.9199178644764,3.72621492128679,apaxco,H,francisco
canalizado colocar lugar,ninos grandes,154.8090349075975,4.035592060232717,huixquilucan,H,francisco
canalizado colocar lugar,ninos grandes,144.6899383983573,4.446269678302532,toluca,H,francisco
canalizado colocar lugar,ninos grandes,173.6016427104723,2.176591375770021,naucalpan de juarez,H,francisco
canalizado colocar lugar,ninos grandes,135.9507186858316,4.544832306639288,tlanepantla de baz,H,francisco
canalizado colocar lugar,ninos grandes,157.2402464065708,0.9911019849418207,chicoloapan,H,francisco
canalizado colocar lugar,ninos grandes,160.7227926078029,0.9911019849418207,chicoloapan,H,francisco
canalizado colocar lugar,ninos grandes,143.0800821355236,0.9911019849418207,chicoloapan,H,francisco
situacion juridica resuelta,ninos grandes,143.9014373716632,5.144421629021219,valle de bravo,H,francisco
situacion juridica resuelta,ninos grandes,135.4907597535934,4.717316906228611,villa victoria,H,francisco
situacion juridica resuelta,ninos grandes,121.3634496919918,4.829568788501026,lerma,H,francisco
situacion juridica resuelta,ninos grandes,103.0636550308008,6.299794661190965,chalco solidaridad,H,francisco
situacion juridica resuelta,ninos grandes,128.9527720739219,3.156741957563313,villa victoria,H,francisco
situacion juridica resuelta,ninos grandes,104.8377823408624,4.82135523613963,toluca,H,francisco
situacion juridica resuelta,ninos grandes,111.2772073921971,5.481177275838466,toluca,H,francisco
situacion juridica resuelta,ninos grandes,127.1129363449692,2.551676933607118,acambay,H,francisco
situacion juridica resuelta,ninos grandes,105.1663244353183,3.832991101984942,tenancingo,H,francisco
